name,datetime,order_type,volume,min_price,max_price,range,median,avg_price,mod_rank,item_id
tigris_prime_receiver,2023-07-15T00:00:00.000+00:00,buy,1177,3.0,6.0,3.0,5.0,4.5,,57bc9c84e506eb45ea251458
tigris_prime_receiver,2023-07-15T00:00:00.000+00:00,sell,157,8.0,12.0,4.0,10.0,10.0,,57bc9c84e506eb45ea251458
tigris_prime_receiver,2023-07-18T00:00:00.000+00:00,buy,1162,4.0,6.0,2.0,5.0,5.0,,57bc9c84e506eb45ea251458
tigris_prime_receiver,2023-07-16T00:00:00.000+00:00,buy,1164,3.0,6.0,3.0,5.0,4.5,,57bc9c84e506eb45ea251458
tigris_prime_receiver,2023-07-20T00:00:00.000+00:00,sell,131,8.0,12.0,4.0,10.0,10.0,,57bc9c84e506eb45ea251458
tigris_prime_receiver,2023-07-20T00:00:00.000+00:00,buy,1164,4.0,6.0,2.0,5.0,5.0,,57bc9c84e506eb45ea251458
tigris_prime_receiver,2023-07-17T00:00:00.000+00:00,sell,110,8.0,12.0,4.0,10.0,10.0,,57bc9c84e506eb45ea251458
tigris_prime_receiver,2023-07-17T00:00:00.000+00:00,buy,1042,4.0,6.0,2.0,5.0,5.0,,57bc9c84e506eb45ea251458
tigris_prime_receiver,2023-07-20T00:00:00.000+00:00,closed,7,8.0,10.0,2.0,9.5,9.0,,57bc9c84e506eb45ea251458
tigris_prime_receiver,2023-07-21T00:00:00.000+00:00,sell,135,8.0,12.0,4.0,10.0,10.0,,57bc9c84e506eb45ea251458
tigris_prime_receiver,2023-07-16T00:00:00.000+00:00,closed,13,5.0,10.0,5.0,9.0,7.5,,57bc9c84e506eb45ea251458
tigris_prime_set,2023-07-21T00:00:00.000+00:00,buy,230,10.0,30.0,20.0,20.0,20.0,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-21T00:00:00.000+00:00,closed,3,37.0,39.0,2.0,39.0,38.0,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-20T00:00:00.000+00:00,sell,677,30.0,79.0,49.0,48.0,54.5,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-19T00:00:00.000+00:00,closed,13,30.0,40.0,10.0,37.5,35.0,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-20T00:00:00.000+00:00,buy,222,10.0,30.0,20.0,20.5,20.0,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-17T00:00:00.000+00:00,buy,219,10.0,32.0,22.0,21.0,21.0,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-17T00:00:00.000+00:00,closed,6,34.0,35.0,1.0,35.0,34.5,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-17T00:00:00.000+00:00,sell,678,30.0,75.0,45.0,45.0,52.5,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-19T00:00:00.000+00:00,buy,215,10.0,30.0,20.0,20.0,20.0,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-21T00:00:00.000+00:00,sell,577,30.0,75.0,45.0,45.0,52.5,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-19T00:00:00.000+00:00,sell,605,35.0,79.0,44.0,46.5,57.0,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-16T00:00:00.000+00:00,closed,8,35.0,40.0,5.0,36.0,37.5,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-18T00:00:00.000+00:00,buy,234,5.0,30.0,25.0,21.0,17.5,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-20T00:00:00.000+00:00,closed,12,38.0,40.0,2.0,40.0,39.0,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-15T00:00:00.000+00:00,buy,228,10.0,30.0,20.0,20.5,20.0,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-15T00:00:00.000+00:00,sell,573,32.0,75.0,43.0,45.0,53.5,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-18T00:00:00.000+00:00,closed,12,34.0,40.0,6.0,40.0,37.0,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-16T00:00:00.000+00:00,buy,219,10.0,30.0,20.0,21.0,20.0,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-16T00:00:00.000+00:00,sell,656,30.0,70.0,40.0,45.0,50.0,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-15T00:00:00.000+00:00,closed,12,35.0,40.0,5.0,39.0,37.5,,57bc9c84e506eb45ea251455
tigris_prime_set,2023-07-18T00:00:00.000+00:00,sell,585,33.0,75.0,42.0,45.0,54.0,,57bc9c84e506eb45ea251455
tipedo_prime_handle,2023-07-15T00:00:00.000+00:00,sell,81,20.0,40.0,20.0,30.0,30.0,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-21T00:00:00.000+00:00,sell,82,21.0,45.0,24.0,35.0,33.0,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-19T00:00:00.000+00:00,buy,1047,3.0,25.0,22.0,15.0,14.0,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-15T00:00:00.000+00:00,closed,7,25.0,35.0,10.0,30.0,30.0,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-21T00:00:00.000+00:00,buy,1048,3.0,25.0,22.0,15.0,14.0,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-15T00:00:00.000+00:00,buy,1056,3.0,24.0,21.0,12.0,13.5,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-18T00:00:00.000+00:00,closed,11,20.0,40.0,20.0,30.0,30.0,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-18T00:00:00.000+00:00,sell,65,20.0,50.0,30.0,30.0,35.0,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-21T00:00:00.000+00:00,closed,9,20.0,39.0,19.0,30.0,29.5,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-19T00:00:00.000+00:00,closed,5,15.0,35.0,20.0,30.0,25.0,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-19T00:00:00.000+00:00,sell,66,19.0,40.0,21.0,30.0,29.5,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-18T00:00:00.000+00:00,buy,1056,3.0,20.0,17.0,11.0,11.5,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-20T00:00:00.000+00:00,closed,6,18.0,30.0,12.0,29.0,24.0,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-20T00:00:00.000+00:00,buy,1058,3.0,20.0,17.0,12.0,11.5,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-16T00:00:00.000+00:00,buy,1053,3.0,21.0,18.0,11.0,12.0,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-17T00:00:00.000+00:00,sell,75,20.0,45.0,25.0,30.0,32.5,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-16T00:00:00.000+00:00,sell,81,20.0,40.0,20.0,30.0,30.0,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-20T00:00:00.000+00:00,sell,75,20.0,50.0,30.0,32.0,35.0,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-17T00:00:00.000+00:00,buy,1044,5.0,20.0,15.0,11.0,12.5,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-17T00:00:00.000+00:00,closed,7,20.0,35.0,15.0,25.0,27.5,,5ca2866ffc2db2035eae059a
tipedo_prime_handle,2023-07-16T00:00:00.000+00:00,closed,9,17.0,35.0,18.0,29.0,26.0,,5ca2866ffc2db2035eae059a
tipedo_prime_ornament,2023-07-16T00:00:00.000+00:00,buy,35,2.0,10.0,8.0,7.0,6.0,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-18T00:00:00.000+00:00,buy,25,4.0,8.0,4.0,5.5,6.0,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-15T00:00:00.000+00:00,closed,9,7.0,13.0,6.0,10.0,10.0,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-15T00:00:00.000+00:00,buy,49,1.0,10.0,9.0,5.0,5.5,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-17T00:00:00.000+00:00,buy,27,4.0,8.0,4.0,6.0,6.0,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-18T00:00:00.000+00:00,sell,165,5.0,25.0,20.0,15.0,15.0,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-20T00:00:00.000+00:00,sell,165,8.0,25.0,17.0,14.0,16.5,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-20T00:00:00.000+00:00,buy,52,1.0,10.0,9.0,5.0,5.5,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-20T00:00:00.000+00:00,closed,11,6.0,14.0,8.0,10.0,10.0,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-15T00:00:00.000+00:00,sell,166,9.0,25.0,16.0,14.0,17.0,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-17T00:00:00.000+00:00,sell,160,8.0,20.0,12.0,15.0,14.0,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-19T00:00:00.000+00:00,closed,9,8.0,11.0,3.0,10.0,9.5,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-19T00:00:00.000+00:00,buy,36,2.0,10.0,8.0,7.0,6.0,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-21T00:00:00.000+00:00,sell,152,7.0,25.0,18.0,14.0,16.0,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-16T00:00:00.000+00:00,sell,170,8.0,25.0,17.0,15.0,16.5,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-19T00:00:00.000+00:00,sell,161,5.0,25.0,20.0,14.0,15.0,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-21T00:00:00.000+00:00,buy,39,2.0,9.0,7.0,5.0,5.5,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-21T00:00:00.000+00:00,closed,15,7.0,15.0,8.0,10.0,11.0,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-18T00:00:00.000+00:00,closed,13,8.0,19.0,11.0,13.0,13.5,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-17T00:00:00.000+00:00,closed,9,10.0,11.0,1.0,10.0,10.5,,5ca28670fc2db2035eae059d
tipedo_prime_ornament,2023-07-16T00:00:00.000+00:00,closed,18,5.0,19.0,14.0,10.0,12.0,,5ca28670fc2db2035eae059d
tipedo_prime_set,2023-07-20T00:00:00.000+00:00,buy,276,17.0,60.0,43.0,41.0,38.5,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-20T00:00:00.000+00:00,sell,256,69.0,90.0,21.0,80.0,79.5,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-17T00:00:00.000+00:00,sell,223,67.0,90.0,23.0,80.0,78.5,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-17T00:00:00.000+00:00,buy,150,17.0,60.0,43.0,40.0,38.5,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-17T00:00:00.000+00:00,closed,4,70.0,80.0,10.0,72.5,75.0,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-20T00:00:00.000+00:00,closed,5,70.0,80.0,10.0,75.0,75.0,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-15T00:00:00.000+00:00,closed,8,66.0,76.0,10.0,73.5,71.0,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-21T00:00:00.000+00:00,buy,158,15.0,60.0,45.0,40.0,37.5,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-18T00:00:00.000+00:00,closed,9,69.0,75.0,6.0,74.0,72.0,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-18T00:00:00.000+00:00,buy,156,20.0,65.0,45.0,45.0,42.5,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-18T00:00:00.000+00:00,sell,224,66.0,90.0,24.0,80.0,78.0,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-15T00:00:00.000+00:00,sell,236,67.0,90.0,23.0,80.0,78.5,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-21T00:00:00.000+00:00,sell,246,70.0,90.0,20.0,80.0,80.0,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-19T00:00:00.000+00:00,sell,241,66.0,90.0,24.0,80.0,78.0,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-15T00:00:00.000+00:00,buy,273,15.0,60.0,45.0,40.0,37.5,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-19T00:00:00.000+00:00,closed,3,65.0,74.0,9.0,74.0,69.5,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-16T00:00:00.000+00:00,sell,235,67.0,90.0,23.0,80.0,78.5,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-16T00:00:00.000+00:00,buy,292,15.0,60.0,45.0,40.0,37.5,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-16T00:00:00.000+00:00,closed,10,70.0,80.0,10.0,74.0,75.0,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-19T00:00:00.000+00:00,buy,156,17.0,60.0,43.0,40.0,38.5,,5ca28670fc2db2035eae05a2
tipedo_prime_set,2023-07-21T00:00:00.000+00:00,closed,6,69.0,75.0,6.0,70.0,72.0,,5ca28670fc2db2035eae05a2
titania_prime_blueprint,2023-07-20T00:00:00.000+00:00,buy,408,1.0,5.0,4.0,3.0,3.0,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-20T00:00:00.000+00:00,closed,35,6.0,10.0,4.0,8.0,8.0,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-20T00:00:00.000+00:00,sell,375,8.0,12.0,4.0,10.0,10.0,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-18T00:00:00.000+00:00,closed,32,5.0,9.0,4.0,7.0,7.0,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-18T00:00:00.000+00:00,buy,407,1.0,5.0,4.0,3.0,3.0,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-18T00:00:00.000+00:00,sell,434,8.0,12.0,4.0,10.0,10.0,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-21T00:00:00.000+00:00,buy,296,1.0,5.0,4.0,3.0,3.0,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-15T00:00:00.000+00:00,buy,1390,2.0,3.0,1.0,2.0,2.5,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-15T00:00:00.000+00:00,closed,32,6.0,10.0,4.0,8.0,8.0,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-21T00:00:00.000+00:00,sell,390,8.0,12.0,4.0,10.0,10.0,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-16T00:00:00.000+00:00,sell,420,8.0,12.0,4.0,10.0,10.0,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-21T00:00:00.000+00:00,closed,21,7.0,8.0,1.0,7.5,7.5,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-17T00:00:00.000+00:00,sell,445,8.0,12.0,4.0,10.0,10.0,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-17T00:00:00.000+00:00,buy,10281,1.0,5.0,4.0,2.5,3.0,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-17T00:00:00.000+00:00,closed,33,5.0,9.0,4.0,7.0,7.0,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-19T00:00:00.000+00:00,sell,388,8.0,12.0,4.0,10.0,10.0,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-19T00:00:00.000+00:00,buy,1301,1.0,4.0,3.0,2.0,2.5,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-19T00:00:00.000+00:00,closed,29,5.0,9.0,4.0,7.0,7.0,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-15T00:00:00.000+00:00,sell,401,8.0,12.0,4.0,10.0,10.0,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-16T00:00:00.000+00:00,closed,28,6.0,8.0,2.0,7.0,7.0,,5e839495267539077b0dd6cc
titania_prime_blueprint,2023-07-16T00:00:00.000+00:00,buy,449,1.0,5.0,4.0,2.0,3.0,,5e839495267539077b0dd6cc
titania_prime_chassis,2023-07-16T00:00:00.000+00:00,sell,222,8.0,12.0,4.0,10.0,10.0,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-19T00:00:00.000+00:00,buy,2144,2.0,6.0,4.0,4.0,4.0,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-16T00:00:00.000+00:00,buy,1200,2.0,6.0,4.0,4.5,4.0,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-18T00:00:00.000+00:00,closed,31,6.0,10.0,4.0,8.0,8.0,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-20T00:00:00.000+00:00,sell,238,8.0,12.0,4.0,10.0,10.0,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-18T00:00:00.000+00:00,buy,35,3.0,6.0,3.0,5.0,4.5,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-20T00:00:00.000+00:00,buy,97,3.0,7.0,4.0,5.0,5.0,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-20T00:00:00.000+00:00,closed,47,6.0,10.0,4.0,8.0,8.0,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-19T00:00:00.000+00:00,sell,245,8.0,12.0,4.0,10.0,10.0,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-19T00:00:00.000+00:00,closed,33,5.0,9.0,4.0,7.0,7.0,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-17T00:00:00.000+00:00,sell,226,8.0,12.0,4.0,10.0,10.0,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-16T00:00:00.000+00:00,closed,30,5.0,9.0,4.0,7.0,7.0,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-15T00:00:00.000+00:00,sell,232,8.0,12.0,4.0,10.0,10.0,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-15T00:00:00.000+00:00,buy,33,3.0,6.0,3.0,5.0,4.5,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-21T00:00:00.000+00:00,sell,246,7.0,11.0,4.0,9.0,9.0,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-21T00:00:00.000+00:00,buy,95,3.0,7.0,4.0,5.0,5.0,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-17T00:00:00.000+00:00,closed,28,5.0,10.0,5.0,9.0,7.5,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-15T00:00:00.000+00:00,closed,25,7.0,10.0,3.0,8.0,8.5,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-17T00:00:00.000+00:00,buy,31,4.0,6.0,2.0,5.0,5.0,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-21T00:00:00.000+00:00,closed,27,8.0,9.0,1.0,8.0,8.5,,5e839493267539077b0dd698
titania_prime_chassis,2023-07-18T00:00:00.000+00:00,sell,266,7.0,11.0,4.0,9.0,9.0,,5e839493267539077b0dd698
titania_prime_neuroptics,2023-07-18T00:00:00.000+00:00,sell,358,2.0,12.0,10.0,6.0,7.0,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-21T00:00:00.000+00:00,sell,356,3.0,13.0,10.0,7.0,8.0,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-17T00:00:00.000+00:00,closed,28,4.0,9.0,5.0,5.0,6.5,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-15T00:00:00.000+00:00,buy,1329,1.0,3.0,2.0,2.0,2.0,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-15T00:00:00.000+00:00,sell,332,3.0,13.0,10.0,7.0,8.0,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-18T00:00:00.000+00:00,closed,31,3.0,5.0,2.0,4.0,4.0,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-18T00:00:00.000+00:00,buy,309,1.0,3.0,2.0,2.0,2.0,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-15T00:00:00.000+00:00,closed,23,2.0,9.0,7.0,5.0,5.5,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-21T00:00:00.000+00:00,buy,280,1.0,3.0,2.0,2.0,2.0,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-19T00:00:00.000+00:00,sell,387,2.0,12.0,10.0,7.0,7.0,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-16T00:00:00.000+00:00,sell,307,3.0,13.0,10.0,7.0,8.0,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-19T00:00:00.000+00:00,buy,351,1.0,3.0,2.0,2.0,2.0,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-21T00:00:00.000+00:00,closed,42,2.0,10.0,8.0,5.0,6.0,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-17T00:00:00.000+00:00,buy,10349,1.0,3.0,2.0,2.0,2.0,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-19T00:00:00.000+00:00,closed,31,2.0,7.0,5.0,5.0,4.5,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-17T00:00:00.000+00:00,sell,328,2.0,12.0,10.0,6.5,7.0,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-16T00:00:00.000+00:00,closed,37,3.0,7.0,4.0,5.0,5.0,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-16T00:00:00.000+00:00,buy,316,1.0,3.0,2.0,2.0,2.0,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-20T00:00:00.000+00:00,sell,383,2.0,12.0,10.0,6.0,7.0,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-20T00:00:00.000+00:00,buy,352,1.0,3.0,2.0,2.0,2.0,,5e839494267539077b0dd6b8
titania_prime_neuroptics,2023-07-20T00:00:00.000+00:00,closed,27,2.0,6.0,4.0,4.0,4.0,,5e839494267539077b0dd6b8
titania_prime_set,2023-07-17T00:00:00.000+00:00,sell,1882,57.0,80.0,23.0,69.0,68.5,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-17T00:00:00.000+00:00,buy,1830,15.0,55.0,40.0,40.0,35.0,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-18T00:00:00.000+00:00,buy,1805,20.0,55.0,35.0,40.0,37.5,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-18T00:00:00.000+00:00,sell,2026,58.0,80.0,22.0,69.0,69.0,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-15T00:00:00.000+00:00,closed,85,55.0,65.0,10.0,60.0,60.0,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-21T00:00:00.000+00:00,closed,83,59.0,65.0,6.0,62.0,62.0,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-15T00:00:00.000+00:00,buy,1624,15.0,55.0,40.0,40.0,35.0,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-17T00:00:00.000+00:00,closed,59,55.0,65.0,10.0,63.0,60.0,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-15T00:00:00.000+00:00,sell,1755,57.0,80.0,23.0,69.0,68.5,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-21T00:00:00.000+00:00,sell,1864,57.0,80.0,23.0,70.0,68.5,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-21T00:00:00.000+00:00,buy,1002,15.0,55.0,40.0,40.0,35.0,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-18T00:00:00.000+00:00,closed,69,55.0,70.0,15.0,63.0,62.5,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-16T00:00:00.000+00:00,buy,1396,15.0,55.0,40.0,39.0,35.0,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-19T00:00:00.000+00:00,sell,2046,58.0,80.0,22.0,69.0,69.0,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-20T00:00:00.000+00:00,sell,1992,56.0,80.0,24.0,70.0,68.0,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-20T00:00:00.000+00:00,buy,1834,20.0,57.0,37.0,40.0,38.5,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-16T00:00:00.000+00:00,closed,69,55.0,65.0,10.0,60.0,60.0,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-20T00:00:00.000+00:00,closed,77,53.0,65.0,12.0,60.0,59.0,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-19T00:00:00.000+00:00,closed,65,57.0,70.0,13.0,63.0,63.5,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-16T00:00:00.000+00:00,sell,1909,57.0,80.0,23.0,69.0,68.5,,5e839496267539077b0dd6d3
titania_prime_set,2023-07-19T00:00:00.000+00:00,buy,1538,15.0,55.0,40.0,40.0,35.0,,5e839496267539077b0dd6d3
titania_prime_systems,2023-07-21T00:00:00.000+00:00,sell,184,35.0,45.0,10.0,40.0,40.0,,5e839494267539077b0dd6b0
titania_prime_systems,2023-07-17T00:00:00.000+00:00,sell,169,34.0,47.0,13.0,40.0,40.5,,5e839494267539077b0dd6b0
titania_prime_systems,2023-07-20T00:00:00.000+00:00,sell,163,34.0,47.0,13.0,40.0,40.5,,5e839494267539077b0dd6b0
titania_prime_systems,2023-07-20T00:00:00.000+00:00,closed,43,35.0,40.0,5.0,38.0,37.5,,5e839494267539077b0dd6b0
titania_prime_systems,2023-07-21T00:00:00.000+00:00,buy,11187,8.0,30.0,22.0,20.0,19.0,,5e839494267539077b0dd6b0
titania_prime_systems,2023-07-21T00:00:00.000+00:00,closed,39,30.0,45.0,15.0,38.0,37.5,,5e839494267539077b0dd6b0
titania_prime_systems,2023-07-17T00:00:00.000+00:00,closed,42,34.0,40.0,6.0,39.0,37.0,,5e839494267539077b0dd6b0
titania_prime_systems,2023-07-20T00:00:00.000+00:00,buy,11245,7.0,30.0,23.0,20.0,18.5,,5e839494267539077b0dd6b0
titania_prime_systems,2023-07-17T00:00:00.000+00:00,buy,30188,6.0,30.0,24.0,20.0,18.0,,5e839494267539077b0dd6b0
titania_prime_systems,2023-07-16T00:00:00.000+00:00,buy,10259,6.0,33.0,27.0,20.0,19.5,,5e839494267539077b0dd6b0
titania_prime_systems,2023-07-16T00:00:00.000+00:00,sell,221,33.0,48.0,15.0,40.0,40.5,,5e839494267539077b0dd6b0
titania_prime_systems,2023-07-18T00:00:00.000+00:00,closed,44,26.0,40.0,14.0,36.0,33.0,,5e839494267539077b0dd6b0
titania_prime_systems,2023-07-18T00:00:00.000+00:00,buy,20235,6.0,30.0,24.0,20.0,18.0,,5e839494267539077b0dd6b0
titania_prime_systems,2023-07-18T00:00:00.000+00:00,sell,196,34.0,47.0,13.0,40.0,40.5,,5e839494267539077b0dd6b0
titania_prime_systems,2023-07-19T00:00:00.000+00:00,sell,177,34.0,47.0,13.0,40.0,40.5,,5e839494267539077b0dd6b0
titania_prime_systems,2023-07-19T00:00:00.000+00:00,buy,11196,8.0,30.0,22.0,20.0,19.0,,5e839494267539077b0dd6b0
titania_prime_systems,2023-07-19T00:00:00.000+00:00,closed,49,34.0,43.0,9.0,38.0,38.5,,5e839494267539077b0dd6b0
